2990
2095355	2104387	2118767	2147776	2055923	2206974	2238603	2020057	2267746	2220291	2151279	2154228	1960823	2001825	2005314	2029722	2054064	2098358	2099815	2287637	2300031	2158918	2167292	2177721	2177855	1981772	2196213	2520566	1917947	2017068	2028496	2083981	2323778	2247926	2282000	2202772	2227479	2236897	2186351	2486485	2150430	2381725	1760981	1855263	1869531	1877846	1885219	1896166	1950185	2028110	2079765	2119578	2126999	2306247	2315934	1776753	1811788	1848411	1901590	2026760	2042826	2073036	2217999	2224835	1709996	1754639	1844734	1987029	2091827	2093706	2284846	2151301	2328000	2351661	1706744	2081563	2597490	1759061	2011063	2077727	2737847	2362721	1956654	2193430	2236145	1462218	1816978	1897084	1897296	1902180	1925148	1933929	1952948	1958058	1975060	1984389	1984524	1987018	2013793	2034453
3354548	3584604	3385811	3457483	3229654	3732526	3320427	3340108	2491259	3743142	3631235	3648390	3657624	3516117	2374643	2403142	2575906	2228660	4836663	1839330	4591327	3557359	4697352	3405025	3570449	3602105	3110584	3160212	3212061	3223714	3242875	3273973	3307943	3957807	3992214	3769564	3806523	3629929	3651887	2729851	2934266	3163915	3305058	3355769	3503322	3135869	3350236	3546639	3574824	3989624	4006619	3587218	3601233	3668228	4131144	2828732	3033866	3179151	3273208	3279884	3366688	3394555	3768327	4193955	4227290	3515312	4052232	3859022	5064216	3596686	3605208	3644977	3647798	3648284	4156166	3868121	3875989	3898614	3912700	3947820	3958906	1991883	2204093	2322853	2661022	2672853	2738909	2762270	2792939	3012444	3029707	3039967	3092642	3114822	3137181	3156462	3166063	3179837	3184917	3193891
7788441	7802401	7782377	7801971	7814975	7781694	7810594	7808590	7843401	7809945	7846914	7831446	7761434	6484473	7351329	7839524	4498898	2862865	4338988	5093113	5330069	2665443	3053942	7830965	2901753	2971061	7343026	7796214	5240653	3150957	4269653	5185997	7820720	3596558	7763100	7725698	7796468	7726591	7753631	7773714	7483244	7621636	7738376	7796323	5634249	7675769	7787293	5774762	7632020	7686575	6427189	7634212	7692514	7723174	7759886	1657741	6379050	7736250	7760888	6938835	7681597	7720071	7799338	7799616	7814678	6481180	6920816	6950153	7107304	7333006	7657685	7676458	7732898	7775566	1400612	5594644	6363869	6613416	7267834	7516270	7533604	7709970	7818223	7825162	5124248	6210009	6475394	7183416	7218286	7343105	7781483	7847590	6089541	6539482	6791103	7391558	7725914	7745458	7766653	7836635
1451621	1382250	1540932	1450640	1262561	1566407	1526647	1335473	1692014	1620570	1568523	1193260	1422092	1695638	1607748	1635620	1642524	1747981	1748205	1750716	1753426	1756651	1419752	1588632	1549401	1764065	1771377	1751898	1314500	1843821	1562610	1800155	1905795	1934867	1952083	1681426	2043426	2007984	2116556	2057656	2066523	2182954	2082505	1713928	2235444	2159965	2078676	1883266	829798	1740800	2476390	2478468	2598035	1395880	1462012	1474708	1477362	1181306	1196062	1288223	1332553	1351327	1359159	1362783	1368552	1380350	1401753	1403060	1417818	1418885	1419478	1427076	1444403	1446024	1503685	1528297	1533183	1564895	1580725	1597464	1455141	1456464	1460135	1474289	1479651	1486246	1486492	1487213	1487637	1488488	1498977	1499199	1727770	1500479	1501508	1512040	1513500	1515434	1519849	1523134
909608	827239	835944	1106301	670028	760378	1044469	1256458	971408	1660188	1386593	735164	1758848	1671117	1017181	1019690	1692876	2253771	756936	830452	834248	1060121	1518619	969495	978646	983548	991371	993929	2581823	1118431	1021830	1261547	609363	682264	709182	710432	724946	729305	740024	755611	756670	758961	781663	786129	801445	805738	806569	807739	816678	836966	837206	843575	845992	849308	857722	869084	879533	879937	882969	885608	912651	922608	923211	923499	931621	934316	936424	940713	1195753	1064897	1098145	968685	969629	976841	978251	979620	980553	983371	984343	985531	986554	988549	991986	995536	1199336	2937143	1123418	1137482	1140941	1141285	1143722	1144931	1145908	1253432	1007549	1007815	1008286	1008490	1014131	1015355
230088	216345	335841	216355	221125	245181	249389	258787	275508	283647	296469	332158	459973	705453	368402	373272	382018	382512	393049	499195	80159	102319	122643	125549	129103	144371	152315	160917	162756	163548	179228	189783	197367	201911	204896	207340	210713	226315	229678	230908	236088	242610	243337	246131	246545	247410	247512	248928	250397	250645	250924	254735	255364	255905	256907	257049	259373	260849	263383	264490	268276	270056	270066	270625	271384	271979	274215	275061	276638	279100	279293	281102	282094	284399	284584	285141	287445	293255	293426	294634	295633	296782	297212	297567	298392	300284	301462	302150	303991	304008	306190	306667	307532	308167	308411	308865	310691	312850	315951	317078
1252669	1066220	1113897	1150249	1225249	1576475	970072	1921858	2038652	1893335	1902421	1919831	1570616	1275185	1778618	1806495	1636840	1645131	1683061	2193399	1375114	1886051	1912531	1410377	741971	761714	804954	807786	1062988	1064814	1130413	1180462	1253004	1628438	1986166	2059320	2061277	1673579	1701207	1313043	1868618	1731236	1750223	1369660	1380687	1944444	1573799	1586971	2026808	1431017	1433791	1434744	1445877	1615562	1642850	1655089	1828376	1866084	625063	800738	880457	894216	920367	934990	945747	967598	968216	1036585	1039949	1066090	1071212	1086204	1088107	1100729	1105698	1120282	1124245	1132413	1137647	1147687	1149454	1150791	1173007	1176259	1180793	1181975	1192835	1193281	1194979	1199928	1200103	1216272	1219634	1221329	1224794	1228791	1230024	1237788	1244042	1245441
6090639	6550548	6509567	6584130	6249854	6696550	6975462	4599120	4893967	5007683	6082923	4545070	4905833	4968540	4987919	5247193	5960912	4640042	4696758	4721792	4770021	4818769	4819777	4822667	4831686	4841459	4846437	4848344	4864511	4865656	4878130	4894561	4964502	4968150	4972261	4977180	5013779	5015959	5032262	5047996	5050707	5070563	5077156	5083985	5089526	5099112	5107786	5113537	5131943	5150792	5153381	5157118	5159109	5161050	5173782	5223515	5238178	5261106	5357067	5398027	5492820	5661935	6814748	4770830	4773247	4829337	4843465	4851947	4883775	4884056	4907090	4916550	4941515	5043457	5062701	5066526	5076851	5092793	5098747	5101607	5169146	5178885	5205714	5242125	5268978	5330039	5341655	5366055	5491355	5496175	5904757	5965198	4575321	4892562	4897602	4910754	4976057	4977960	5019812	5024983
1064412	1212301	1165199	1324553	1337544	1279350	1221518	1244284	1244680	972283	1009627	1094325	1252175	1260777	1268224	1384210	1393825	1310814	1315547	1317017	1329501	1341171	1292801	1477389	1427999	1443623	1351931	1352887	1363146	1307186	1480921	1490375	1499799	1418128	1435011	1439307	1440123	1366052	1485951	1486511	1565048	1566093	1500616	1511639	1512826	1538358	1547424	1318251	1554073	1571537	1576178	1588176	1596407	1597752	1690975	1484789	1613338	1622281	1435168	1661370	1772693	1774156	1467924	1527674	1380085	1876256	574048	1951930	2078346	1932445	2416096	1450838	1182901	1216202	1237692	1060174	1086354	1091797	1100362	1123673	1133630	1149061	1348497	1255132	1255449	1260932	1264037	1275180	1288477	1150172	1153735	1184612	1184758	1189700	1535638	1403109	1403478	1408418	1299546	1303931
